model,configuration,timestamp,latency_ms,throughput_fps,power_watts,efficiency_fps_per_watt,temperature_celsius,cores,batch_size
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:21.344776,5.456979049383094,733.0062959380788,23.629977639687233,31.02018576213011,80.0,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:21.580684,5.623415046693437,711.3115369906754,22.165391456726308,32.09108841499034,80.0,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:22.460642,4.9119039507012126,1628.6963426591308,23.481778187912255,69.36000883857837,80.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:22.696420,5.051575158882709,1583.664450865938,23.653979028297442,66.95129174551934,79.05,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:22.932120,5.099486658924699,1568.7853572474912,23.963165056318815,65.46653388901231,80.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:23.167955,5.075238539800247,1576.2805900183102,23.084029901351414,68.2844631875143,80.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:23.402910,4.82090469615228,1659.4395666823818,24.19976158568064,68.57255848604298,80.05,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:23.638212,5.000260621657213,1599.916605416579,24.538081630602104,65.20137268682323,81.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:23.873814,5.079113014402509,1575.0781637098687,22.828382617789636,68.99648521233591,80.05,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:24.109061,4.971695909303815,1609.1088726945566,24.58206226703908,65.45866067763298,80.05,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:24.344381,4.975931064644804,1607.7393147268333,24.016914961296553,66.94195808736126,80.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:24.579075,4.864331354016263,1644.6248040637186,24.238334184980914,67.85222084621627,80.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:24.814190,4.822762110709647,1658.8004584001424,24.5773755371096,67.49298581109707,80.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:25.048640,5.02357884280162,1592.4901848536426,24.639064044279937,64.63273856473236,80.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:25.283585,5.013533535719169,1595.6809589491327,25.03621618215338,63.73490895507546,80.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:25.518931,4.931828161016607,1622.1165334258008,22.839261300510692,71.02316104196986,81.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:25.754492,5.102421986084251,1567.8828646117988,23.836554541797977,65.776404969203,80.05,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:25.990086,5.25544542884081,1522.2306288440625,24.130220255988508,63.0839923007451,80.05,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:26.225445,4.884642708551984,1637.7861140168307,24.1722872933007,67.75470166080393,80.05,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:26.460676,4.952797332440885,1615.2488105257,24.443530476055585,66.08083116749305,80.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:26.696352,5.062332333614372,1580.299251963217,23.339808703221802,67.70832066610187,80.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:26.930591,4.809549696876642,1663.3573835810992,22.936888067483284,72.51887783064934,80.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:27.165341,5.087694757206862,1572.4213778092283,22.923142962681887,68.59536584355287,80.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:27.400682,4.870849841209262,1642.423860476446,23.658453778360595,69.42228244766794,79.05,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:27.635472,5.119316286494899,1562.7086806698267,23.65582145079621,66.06021625248735,80.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:27.870795,5.041848660309555,1586.7195822392698,24.788268409528136,64.01090854855215,80.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:28.106999,5.010200358709288,1596.742530684129,22.9849816946361,69.46894941651198,80.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:28.341339,5.221575911936941,1532.1045092366385,23.64374491421119,64.79957023710568,80.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:28.575872,5.231425370968229,1529.2199415470902,23.687610526611085,64.55779656749833,80.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:28.810489,4.984611108877539,1604.9396483011656,23.55134541506946,68.14641032245385,79.05,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:29.045725,5.242321863017198,1526.0413627856935,23.127302698211164,65.98440737768044,79.05,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:29.281125,4.893139345784564,1634.9421985891315,23.803193920565402,68.68583283592794,79.05,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:29.516767,5.267731179322607,1518.6803820594246,22.28561237920302,68.14622619375092,81.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:29.751624,5.048407969821636,1584.6579848186566,23.940614060988,66.1912004755512,80.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:29.986643,4.83260873247942,1655.420590173771,23.34597985907296,70.9081649246101,80.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:30.221925,4.826342398989382,1657.5699232767176,22.79093860896644,72.7293400116744,80.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:30.457411,5.139717775412751,1556.50569731089,22.371743873094648,69.57462530146431,83.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:30.692479,5.204970045799273,1536.9925147708555,23.49635672581577,65.4140781358729,80.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:30.929158,5.022426581335105,1592.8555391392842,24.154560549849872,65.94429800749094,80.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:31.163926,5.029061173619565,1590.7541634141946,24.245662350622798,65.60984560495345,80.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:31.399590,5.065373081794077,1579.3505968501183,23.729935367738847,66.55520010380079,80.05,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:31.634944,5.047998807975468,1584.7864281109946,23.843955496757175,66.46491301858572,80.05,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:31.870281,4.964289578813649,1611.5095368614284,23.291450136345244,69.18888808673795,80.05,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:32.105597,4.983715197885965,1605.228164601683,23.766592816704478,67.54136686658087,81.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:32.340176,5.35330819129279,1494.4030334386653,22.703554787921664,65.82242505185535,81.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:32.575664,4.804788941659497,1665.0054970441486,23.275898761761287,71.53345673506261,82.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:32.810620,4.753829324827472,1682.8538538855387,24.195164474550552,69.5533132521431,79.05,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:33.045223,4.849323643179145,1649.7145970557078,23.085830164655437,71.46005083158899,80.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:33.280365,5.048833911795161,1584.5242960578046,23.147134666302303,68.45444669074146,80.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:33.515592,4.882017725578646,1638.6667254576164,22.968797106775288,71.34316689898601,80.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:33.751151,5.030696423731722,1590.2370817409962,24.378637646439657,65.2307608326604,81.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch8,2025-08-03 19:07:33.988591,5.190169841008474,1541.37537789044,23.138586877144803,66.61493141627146,81.0,2,8
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:34.940402,4.0572793101690765,3943.5293399441216,24.38975221428266,161.6879624400115,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:35.174833,4.308400892183059,3713.6748414079984,23.96502718448124,154.96226283493726,81.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:35.409519,4.27763376498844,3740.3856615675554,24.834764955589613,150.61087424246787,81.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:35.647060,4.567851693555832,3502.740691553591,23.47777100587539,149.19392009901702,81.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:35.884747,4.597235711188935,3480.352325868035,24.437822652556537,142.41662914694822,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:36.119479,4.359908553371929,3669.8017410538782,24.19352902102269,151.68526004887696,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:36.354561,4.320336320243444,3703.4153857490483,25.808795432634987,143.49431361163462,81.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:36.589507,4.492721866870231,3561.3154951757774,24.90458218640232,142.99840360783986,81.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:36.823299,4.485515928543753,3567.036714368437,24.045192201869085,148.34719075737576,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:37.057181,4.225733492114446,3786.324913735632,24.13501100935196,156.8810104237569,82.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:37.292593,4.456683941379484,3590.113234515683,23.997153821161724,149.60579330661147,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:37.527499,4.297862939041289,3722.7804206266924,25.233378862312264,147.53396447381502,81.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:37.761399,4.488500160066829,3564.6651285318826,23.1279973311547,154.1277040762228,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:37.995961,4.1780103314360115,3829.574062948927,23.163643646466006,165.32692875946532,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:38.230036,4.313130472596467,3709.6025964566147,24.3345415463311,152.44185263954188,81.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:38.464987,4.558552483953151,3509.8861000992338,25.856381576608936,135.74544797383655,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:38.699860,4.149393255229498,3855.9854455431846,24.26875683375044,158.88681369046,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:38.934560,4.350960960437206,3677.3485548333306,25.292747390862946,145.39142379454515,81.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:39.169283,4.466884012781314,3581.915257754268,24.496246921196185,146.22302221549285,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:39.403577,4.316781458578041,3706.4651415711096,24.91264502269148,148.77846724806244,81.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:39.637464,4.355940012925377,3673.1451655723486,23.972436135344214,153.2236917781075,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:39.871391,4.447259423719451,3597.7213100418708,24.486629610360396,146.92594968315524,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:40.107664,4.332916504272177,3692.6628944324893,25.377061049550715,145.51184186467745,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:40.342041,4.160094799089312,3846.0662010641117,25.621286036882868,150.11214485984604,81.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:40.579160,4.361375180404864,3668.5676737663116,26.009211557104074,141.04878441669987,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:40.814566,4.555482791618677,3512.251221635018,22.890448716479522,153.4374124831569,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:41.049195,4.236127886596921,3777.034222839185,23.94710027908577,157.72407426455146,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:41.284075,4.447461053213362,3597.5582042342435,24.470417490796105,147.01662550658847,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:41.518971,4.620032168569242,3463.1793494535277,24.35861277731167,142.17473634948684,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:41.754479,4.3190162709348,3704.547284916106,25.305183095106567,146.3948026375861,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:41.989924,4.532467992002878,3530.085601978994,23.644425442450146,149.2988531512902,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:42.224844,4.1248537892597215,3878.9253674059282,23.795065460517286,163.01385570223195,81.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:42.459599,4.346812147845428,3680.8583982472474,25.1013529758115,146.6398405613532,81.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:42.693831,4.245696754266621,3768.521617546318,24.72164782897959,152.43812401245856,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:42.928020,4.346878866415375,3680.801902169014,25.85636993818447,142.35571006172975,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:43.162946,4.415420516717252,3623.6639159106808,25.584627025907675,141.6344241501454,81.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:43.397808,4.607662760814746,3472.4763574430553,25.215093227632043,137.71419863868402,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:43.632817,4.3340274555182585,3691.7163456424705,25.16616911658686,146.6936158832885,81.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:43.868007,4.425895204823839,3615.087854443864,24.801377690065934,145.7615742004473,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:44.102954,4.3295394135445715,3695.5432141223732,24.732811215632154,149.41864804218608,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:44.336690,4.387211726531842,3646.963264444099,23.652573144410542,154.18885895321418,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:44.571533,4.335915299814513,3690.1089836059455,25.560861343717352,144.3655960566033,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:44.806100,4.199466610487122,3810.007670984687,24.87467163767061,153.16815942264537,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:45.040563,4.3416188076860776,3685.2613526721407,24.652167103180915,149.49036071545308,81.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:45.274960,4.444493344032881,3599.9603917691525,24.32739363817377,147.97969915364092,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:45.509630,4.36442836857296,3666.001283286391,23.774230250824694,154.20063003550757,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:45.744801,4.454575437715732,3591.8125585060607,24.992069455041207,143.71809285211265,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:45.979607,4.323213494532576,3700.9506979552752,25.929645149796535,142.73047998052976,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:46.214055,4.302344294002687,3718.902743860696,26.661541065760826,139.48566343888388,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch16,2025-08-03 19:07:46.449491,4.533695223900111,3529.13003848459,24.828578143001867,142.13983652862956,81.0,2,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:47.697191,3.9762293936692905,251.49454445262612,28.37967384393543,8.86178417115139,81.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:47.931599,3.781125300997039,264.47153172530716,27.660696763252872,9.561275118588355,80.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:48.165702,3.865730667441856,258.6833088042704,28.05765367589877,9.219705674337145,80.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:48.400101,3.784568463334006,264.23091818480475,28.201467221264434,9.369403233941307,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:48.634277,3.85556116428796,259.36561693339877,29.388180489036465,8.825507827208204,79.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:48.868770,3.900300536451381,256.39049879726247,30.81016553196531,8.32162029545928,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:49.103515,3.9375948801068197,253.9621343607781,30.390540201028788,8.356617969962274,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:49.337663,3.979966809297333,251.25837674424,28.851744701219285,8.708602524603018,81.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:49.571720,3.8513674630100727,259.6480366011195,29.846001520850876,8.699592018037169,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:49.805844,4.050922899307853,246.8573272946917,29.475963518674646,8.37486880244963,81.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:50.039994,3.762981526042151,265.7467205404501,30.611812273240837,8.681182223659174,79.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:50.274177,3.929535934402634,254.4829762835645,31.057601997921306,8.193902938823065,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:50.508614,3.8400767940360883,260.41145884193537,28.612159804957628,9.101426128509665,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:50.742783,3.9898200852532844,250.63786803221663,29.381478572848632,8.530471583000272,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:50.976802,3.835353872979836,260.7321340137673,29.27697757049306,8.905705289624821,81.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:51.210734,3.915534493129423,255.392974255417,30.364278093436592,8.410968094466952,79.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:51.445520,3.859320689058941,259.1129581003647,28.65962824697645,9.041043933558377,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:51.679796,3.8114336428928484,262.36846648627676,29.443320224842374,8.910967393714897,81.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:51.913747,3.944602686129676,253.51095650679324,28.39638389957577,8.927578856636762,79.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:52.147454,3.84000896652345,260.41605858679793,28.773400604007925,9.050583285957652,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:52.381393,3.746670481376208,266.9036428398916,29.573636010182792,9.025053353195776,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:52.615426,3.899335713965199,256.45393814607183,31.010115439734914,8.270009140870973,79.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:52.852726,3.7024455868048274,270.0917478879115,28.72386432976797,9.403043573353811,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:53.090304,3.7642686888378685,265.6558504883792,29.281711517999696,9.072415399116219,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:53.325865,3.786474380203862,264.09791790170794,29.274762515721203,9.021351334955542,82.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:53.562892,3.786841761837097,264.0722963599286,29.927551296693057,8.823718778124963,82.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:53.798019,3.9133385721126093,255.53628483010394,28.892034219163083,8.844523818977606,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:54.031947,3.994226471619729,250.36136711458988,28.627439771899237,8.745503234290101,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:54.265259,3.810444694185695,262.43656062660773,28.75822293490553,9.12561813087808,79.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:54.500179,3.9922107290579163,250.4877792951527,30.558533787428175,8.196982912779793,81.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:54.735863,4.028022692714871,248.26076620884277,28.775849898958533,8.627399957970587,81.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:54.970434,3.873673870498324,258.15286300066253,29.376198771126035,8.787823945908272,81.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:55.205291,3.853259555477462,259.52053984489214,30.14812538400094,8.608181654392844,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:55.439313,3.910527154867891,255.7199989661708,29.360909874592487,8.709539318039273,80.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:55.673439,3.896712345457659,256.62658963412724,29.24053142254614,8.776399646288688,80.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:55.907358,3.8455166824146674,260.0430794054136,29.056893883885795,8.949445196880689,80.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:56.141754,3.934343382626449,254.17201874545842,30.65147854765449,8.292324898790506,80.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:56.376278,3.8762930563759017,257.978430798764,30.342112734054428,8.502322598954102,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:56.610546,3.9031875461764343,256.20085844442724,29.243346352203666,8.76099661641907,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:56.846359,4.154842066624102,240.68303535121404,27.927908680315458,8.618011398786035,80.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:57.082232,4.061454510439022,246.2172104672681,29.87939342963414,8.240368434757846,82.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:57.317128,3.8400167581279567,260.41553018833935,30.353909706796347,8.579307664278629,81.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:57.551545,4.157808932205052,240.51129243922713,29.42830733974219,8.17278716246186,80.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:57.785663,3.7863555340126487,264.1062074115989,30.12461349711358,8.767123516353314,80.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:58.019867,3.8866487280544164,257.2910674386006,29.555232121881474,8.70543213389662,80.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:58.254564,3.932252241053289,254.3071854749941,29.146388817664086,8.725169593595483,80.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:58.488928,3.826002018377462,261.36943869780856,28.49965802586755,9.170967541455344,81.0,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:58.723566,3.8544342818110784,259.44144506989267,29.814615221032366,8.701821007801328,80.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:58.957467,3.771428098297059,265.15154841518455,30.463343837211333,8.703954163144061,80.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch1,2025-08-03 19:07:59.191917,3.8956002118361215,256.69985255716676,30.291246795546286,8.474390449815003,80.05,4,1
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:00.940802,3.2695185724024842,1223.4217091664198,28.838613060498353,42.42304255755627,80.05,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:01.174072,3.180295133539589,1257.744904809542,29.594436287386316,42.49937023958844,80.05,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:01.406676,3.2726864291820226,1222.2374757118916,30.176145024240963,40.50343324934479,80.0,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:01.639690,3.435219569203713,1164.4088301835109,30.270778177684345,38.46643199420339,79.05,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:01.872183,3.310970294626954,1208.10507013343,29.95580719850362,40.329578239299735,80.0,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:02.104557,3.1717330685338045,1261.1401759130626,29.859357669521916,42.23601156699815,81.0,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:02.337085,3.1872008162293617,1255.0197589156699,29.94416686989891,41.91199455868871,81.0,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:02.571219,3.371103803824559,1186.55497806444,28.549280075203797,41.5616427082871,80.05,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:02.804646,3.2292347552989593,1238.683559142384,29.197784812099123,42.42388822007799,80.05,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:03.038867,3.455284789060778,1157.6469796827623,29.436346179753336,39.32712887032853,81.0,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:03.274105,3.3274575049960293,1202.119033524599,29.905665830396412,40.19703290815058,80.05,4,4
resnet18-imagenet,resnet18-imagenet_cores4_batch4,2025-08-03 19:08:03.507499,3.294979892710843,1213.9679543565055,29.211094546795806,41.558454867610116,80.05,4,4
